day,province,Pred,Reanalysis,Forecast
3,Gyeongsangnam-do,58.535763,61.886898,58.85702
3,Incheon,70.52309,60.72048,64.09778
3,Jeju,56.244865,59.127068,54.065857
3,Jeollabuk-do,59.844677,58.29163,58.425007
3,Jeollanam-do,59.510048,62.15738,57.54704
3,Ulsan,55.76571,60.767117,52.510025
1,Busan,53.93264,48.818554,51.10463
1,Chungcheongbuk-do,52.52171,50.868675,50.948833
1,Chungcheongnam-do,57.652504,55.630753,50.55588
1,Daejeon,50.675472,53.77987,49.68832
1,Gangwon-do,55.418945,52.380516,52.218895
1,Gyeonggi-do,53.57019,55.677723,51.069565
1,Gyeongsangbuk-do,54.75999,49.87021,51.957516
1,Gyeongsangnam-do,58.32358,52.516674,54.20919
1,Incheon,60.393803,55.272236,53.159256
1,Jeju,61.044125,56.87198,56.980663
1,Jeollabuk-do,54.679,54.551613,51.00323
1,Jeollanam-do,61.14938,60.273495,56.21356
1,Ulsan,56.36549,49.34862,49.55009
2,Busan,52.131264,58.841156,53.24836
2,Chungcheongbuk-do,59.51468,61.182747,59.797443
2,Chungcheongnam-do,63.475193,57.228245,59.249752
2,Daejeon,57.591877,59.13195,58.617085
2,Gangwon-do,61.894886,65.62584,60.797203
2,Gyeonggi-do,61.38905,65.80994,61.312263
2,Gyeongsangbuk-do,59.134403,62.445667,60.74046
2,Gyeongsangnam-do,59.192036,64.25417,59.38451
2,Incheon,70.46508,62.10927,66.277756
2,Jeju,57.817757,59.97504,55.634296
2,Jeollabuk-do,59.0654,58.5327,58.093075
2,Jeollanam-do,59.57119,61.65777,57.608536
2,Ulsan,56.85008,60.67532,53.990314
3,Busan,52.51919,51.729645,52.172546
3,Chungcheongbuk-do,63.07289,63.178635,64.87757
3,Chungcheongnam-do,65.75619,61.669296,64.37276
3,Daejeon,59.710278,54.623646,60.77459
3,Gangwon-do,65.9357,67.3968,68.76776
3,Gyeonggi-do,60.86224,66.23992,60.887863
3,Gyeongsangbuk-do,64.63723,67.38993,67.204796
3,Gyeongsangnam-do,58.639442,62.86642,60.43955
3,Incheon,66.740265,88.800156,60.39599
3,Jeju,55.077442,51.392193,53.763847
3,Jeollabuk-do,57.446762,58.098694,57.519524
3,Jeollanam-do,56.471886,60.00261,54.94102
3,Ulsan,59.607586,53.52777,55.169594
1,Busan,52.63393,57.17575,52.858433
1,Chungcheongbuk-do,60.125443,58.295895,60.280624
1,Chungcheongnam-do,62.190567,57.226063,58.663612
1,Daejeon,58.227184,58.875984,58.437607
1,Gangwon-do,62.607914,62.916576,60.61292
1,Gyeonggi-do,62.127174,65.869225,60.095776
1,Gyeongsangbuk-do,59.136875,58.52112,59.94758
1,Gyeongsangnam-do,60.79292,63.038692,59.775696
1,Incheon,68.38664,59.85313,64.565025
1,Jeju,59.74114,59.9299,56.35314
1,Jeollabuk-do,59.44655,58.431786,57.87912
1,Jeollanam-do,60.621635,61.89765,58.772778
1,Ulsan,56.91459,59.53098,53.053917
2,Busan,53.223866,51.96182,52.565136
2,Chungcheongbuk-do,67.2167,63.333668,68.339485
2,Chungcheongnam-do,70.529205,67.27916,69.77704
2,Daejeon,63.162514,59.264362,65.415306
2,Gangwon-do,67.25358,68.047356,70.05596
2,Gyeonggi-do,61.856495,66.51114,63.583263
2,Gyeongsangbuk-do,67.23635,68.490944,69.44322
2,Gyeongsangnam-do,60.518738,60.73296,61.81184
2,Incheon,64.41074,89.954315,61.533764
2,Jeju,55.69594,53.42497,54.869774
2,Jeollabuk-do,61.660793,60.087612,61.663967
2,Jeollanam-do,57.77828,60.575523,55.185093
2,Ulsan,59.878944,53.087826,55.241745
3,Busan,52.72653,50.47556,50.70232
3,Chungcheongbuk-do,54.56911,63.690224,54.59388
3,Chungcheongnam-do,71.28029,81.82025,67.64361
3,Daejeon,51.709778,49.193966,52.656506
3,Gangwon-do,60.693005,71.78849,60.979885
3,Gyeonggi-do,58.334164,76.63663,58.358997
3,Gyeongsangbuk-do,61.91676,74.14849,61.100925
3,Gyeongsangnam-do,56.153343,61.25624,56.42431
3,Incheon,64.41235,94.489494,60.490185
3,Jeju,56.99441,52.456833,54.28232
3,Jeollabuk-do,58.43767,60.44374,55.262394
3,Jeollanam-do,58.771557,63.740246,55.9651
3,Ulsan,58.149246,50.784695,51.865257
1,Busan,53.335064,52.964386,52.747467
1,Chungcheongbuk-do,68.19963,61.13074,68.52188
1,Chungcheongnam-do,65.698044,61.95168,64.98089
1,Daejeon,65.29374,60.881493,66.7951
1,Gangwon-do,67.04648,66.5177,69.460434
1,Gyeonggi-do,65.20276,67.42497,66.94329
1,Gyeongsangbuk-do,65.4893,66.44463,66.271675
1,Gyeongsangnam-do,61.627472,60.68755,62.055626
1,Incheon,61.99111,85.4059,59.399433
1,Jeju,55.907806,53.930557,55.375362
1,Jeollabuk-do,63.550056,59.573,64.20259
1,Jeollanam-do,57.521324,59.484665,56.349663
1,Ulsan,59.55233,53.660847,55.241745
2,Busan,54.54924,53.150852,53.37761
2,Chungcheongbuk-do,52.141586,63.810802,52.122524
2,Chungcheongnam-do,64.37032,85.49265,61.15986
2,Daejeon,49.313297,48.50367,50.955894
2,Gangwon-do,60.587646,68.87633,58.768177
2,Gyeonggi-do,56.7883,73.0076,57.872658
2,Gyeongsangbuk-do,61.619995,71.79806,60.91424
2,Gyeongsangnam-do,58.06711,62.04167,55.584515
2,Incheon,65.20494,88.2947,61.650635
2,Jeju,56.441166,53.4713,53.589333
2,Jeollabuk-do,56.857895,62.411663,54.771152
2,Jeollanam-do,57.75523,67.06765,54.647533
2,Ulsan,59.768417,53.861248,54.625957
3,Busan,53.33364,50.729435,52.50973
3,Chungcheongbuk-do,53.55887,50.977856,52.63288
3,Chungcheongnam-do,61.331844,52.139896,56.45381
3,Daejeon,51.251938,48.11571,51.18521
3,Gangwon-do,56.372612,58.31874,53.653957
3,Gyeonggi-do,59.010338,51.36972,57.41901
3,Gyeongsangbuk-do,56.61811,56.186703,54.97604
3,Gyeongsangnam-do,55.83714,51.98105,55.468178
3,Incheon,63.636974,61.550713,58.0485
3,Jeju,59.378452,57.777832,58.530716
3,Jeollabuk-do,58.163315,53.887917,56.424038
3,Jeollanam-do,62.691086,57.27507,59.09596
3,Ulsan,55.77069,54.984653,49.713783
1,Busan,54.93014,53.150852,53.37761
1,Chungcheongbuk-do,55.27122,64.40443,58.139233
1,Chungcheongnam-do,63.121544,81.90505,59.396973
1,Daejeon,52.00037,49.50956,55.001717
1,Gangwon-do,63.014,69.80486,64.4274
1,Gyeonggi-do,57.647377,75.70117,55.769787
1,Gyeongsangbuk-do,63.915775,75.66436,66.07893
1,Gyeongsangnam-do,59.34612,63.06556,61.86248
1,Incheon,64.79681,88.2947,60.86999
1,Jeju,67.55148,61.396202,70.17881
1,Jeollabuk-do,57.305073,66.134514,56.717968
1,Jeollanam-do,61.675312,70.430115,60.343002
1,Ulsan,60.15052,53.861248,54.523865
2,Busan,53.46538,54.334064,54.268486
2,Chungcheongbuk-do,55.24938,54.798534,55.873592
2,Chungcheongnam-do,59.26068,49.80567,55.615032
2,Daejeon,52.806458,47.72619,52.854572
2,Gangwon-do,55.188663,61.103508,54.638348
2,Gyeonggi-do,55.944706,48.833942,54.395855
2,Gyeongsangbuk-do,56.94728,55.631725,56.005024
2,Gyeongsangnam-do,58.298267,53.512787,58.971577
2,Incheon,60.6126,58.686474,57.089767
2,Jeju,61.02042,58.61985,59.98594
2,Jeollabuk-do,57.749413,50.571438,55.76838
2,Jeollanam-do,61.96315,55.892563,60.92668
2,Ulsan,54.636967,56.28362,51.41439
3,Busan,53.319065,57.89878,54.772038
3,Chungcheongbuk-do,59.975464,59.178795,62.19676
3,Chungcheongnam-do,61.113068,55.999233,62.54504
3,Daejeon,56.130116,53.458073,57.942474
3,Gangwon-do,60.185688,61.96135,62.55228
3,Gyeonggi-do,56.861153,64.09383,55.67368
3,Gyeongsangbuk-do,61.060932,64.92003,63.193424
3,Gyeongsangnam-do,60.213417,64.18842,64.39087
3,Incheon,60.752293,55.48902,58.20327
3,Jeju,62.353172,55.560493,63.70008
3,Jeollabuk-do,61.56575,57.849453,63.79072
3,Jeollanam-do,65.238846,73.892494,65.92343
3,Ulsan,57.286343,61.735794,55.043076
1,Busan,52.17578,52.72405,52.289673
1,Chungcheongbuk-do,55.11736,54.085003,55.16006
1,Chungcheongnam-do,59.174408,50.303474,55.753998
1,Daejeon,53.176743,48.19832,53.682487
1,Gangwon-do,55.943382,58.12606,54.431824
1,Gyeonggi-do,56.473763,48.6413,55.327885
1,Gyeongsangbuk-do,57.197018,55.419296,55.939323
1,Gyeongsangnam-do,57.697605,53.22271,58.832996
1,Incheon,61.004593,58.15771,57.611725
1,Jeju,61.293133,58.694508,60.215897
1,Jeollabuk-do,58.00197,49.834515,56.287148
1,Jeollanam-do,61.61452,53.77672,61.344948
1,Ulsan,55.446293,57.014053,52.39766
2,Busan,54.744186,57.72046,56.07987
2,Chungcheongbuk-do,60.999405,60.137466,63.7914
2,Chungcheongnam-do,61.47949,54.297993,60.439705
2,Daejeon,54.960583,53.017162,57.290375
2,Gangwon-do,61.31927,60.154575,62.56478
2,Gyeonggi-do,58.73553,75.202965,56.74345
2,Gyeongsangbuk-do,63.085526,67.1571,65.93391
2,Gyeongsangnam-do,61.252655,65.81196,63.694828
2,Incheon,61.91104,59.66102,59.101906
2,Jeju,62.002407,55.905838,63.435696
2,Jeollabuk-do,61.550358,60.365055,64.45617
2,Jeollanam-do,64.04222,75.5747,64.61969
2,Ulsan,57.437496,62.191,55.498283
3,Busan,50.39799,62.96261,52.904026
3,Chungcheongbuk-do,65.30652,62.50337,69.61652
3,Chungcheongnam-do,64.375435,62.919373,64.123055
3,Daejeon,60.886906,58.945312,64.35873
3,Gangwon-do,63.604996,68.797615,66.698105
3,Gyeonggi-do,64.538315,63.40553,67.97813
3,Gyeongsangbuk-do,65.86455,72.916885,68.3875
3,Gyeongsangnam-do,57.834476,63.739777,59.718758
3,Incheon,63.377247,55.343746,61.05093
3,Jeju,58.39099,62.827,59.408897
3,Jeollabuk-do,58.125683,61.871624,59.556374
3,Jeollanam-do,60.276585,67.56756,59.819996
3,Ulsan,56.365654,62.20461,52.908222
1,Busan,54.54368,55.38972,54.862175
1,Chungcheongbuk-do,61.764267,59.40766,64.26719
1,Chungcheongnam-do,61.821568,53.878704,64.15763
1,Daejeon,57.48187,55.319073,60.335114
1,Gangwon-do,62.95298,60.19813,63.73781
1,Gyeonggi-do,58.916157,52.249474,56.930794
1,Gyeongsangbuk-do,62.888153,63.299538,63.977726
1,Gyeongsangnam-do,62.632164,66.82961,63.495182
1,Incheon,61.844826,52.58399,59.782887
1,Jeju,62.16329,56.202194,62.192127
1,Jeollabuk-do,62.83907,57.594948,65.21343
1,Jeollanam-do,64.84435,76.1521,64.86308
1,Ulsan,56.098057,59.087734,53.520092
2,Busan,52.534348,61.812283,52.23626
2,Chungcheongbuk-do,62.404953,62.7309,66.345375
2,Chungcheongnam-do,61.77272,65.80864,60.71721
2,Daejeon,55.385117,52.13914,57.480858
2,Gangwon-do,68.22827,73.06472,70.50007
2,Gyeonggi-do,61.455444,68.21163,64.53669
2,Gyeongsangbuk-do,65.1176,70.931656,66.82333
2,Gyeongsangnam-do,59.901554,61.811497,63.218117
2,Incheon,62.671364,54.794827,60.62011
2,Jeju,60.941856,67.77815,60.007324
2,Jeollabuk-do,58.63748,64.42114,59.957027
2,Jeollanam-do,60.902496,68.71292,59.486546
2,Ulsan,60.801582,63.898518,57.165325
3,Busan,50.64852,59.264915,45.731533
3,Chungcheongbuk-do,64.480194,68.97242,65.28938
3,Chungcheongnam-do,70.822495,70.93634,65.7388
3,Daejeon,59.82644,56.25299,61.49887
3,Gangwon-do,66.98324,73.29071,64.30045
3,Gyeonggi-do,66.188675,65.70171,66.30839
3,Gyeongsangbuk-do,61.458015,73.14917,62.674812
3,Gyeongsangnam-do,61.260326,86.32493,61.68772
3,Incheon,71.07012,65.70499,66.94437
3,Jeju,70.925224,72.371284,66.01479
3,Jeollabuk-do,63.550056,69.80266,63.498333
3,Jeollanam-do,69.31994,75.73477,66.89296
3,Ulsan,53.57299,59.28547,46.751114
1,Busan,49.926117,60.413353,51.945213
1,Chungcheongbuk-do,61.16745,60.569866,64.55002
1,Chungcheongnam-do,60.957882,63.846508,62.411896
1,Daejeon,56.40646,54.831593,60.102036
1,Gangwon-do,65.26598,66.68803,69.795906
1,Gyeonggi-do,61.018078,64.66588,63.250854
1,Gyeongsangbuk-do,66.13551,72.64173,68.56745
1,Gyeongsangnam-do,58.34847,62.550762,60.90868
1,Incheon,68.71301,58.05261,64.53513
1,Jeju,59.676987,61.174232,60.007324
1,Jeollabuk-do,56.49395,57.884613,58.41786
1,Jeollanam-do,60.664574,62.1392,59.486546
1,Ulsan,59.77143,62.037212,57.165325
2,Busan,54.332394,66.618706,53.08532
2,Chungcheongbuk-do,59.981873,66.67278,61.2386
2,Chungcheongnam-do,68.31516,70.2896,66.313774
2,Daejeon,58.032803,55.184444,58.610596
2,Gangwon-do,65.21438,74.02177,64.80018
2,Gyeonggi-do,66.46558,62.880985,64.979355
2,Gyeongsangbuk-do,60.16432,70.35819,61.58532
2,Gyeongsangnam-do,59.21788,84.70129,59.857822
2,Incheon,71.41712,63.862576,66.58398
2,Jeju,70.82242,68.47354,69.03254
2,Jeollabuk-do,60.92369,67.30822,62.24628
2,Jeollanam-do,69.45747,67.618744,67.04055
2,Ulsan,58.744236,61.125034,52.195335
3,Busan,58.75981,67.064285,58.720795
3,Chungcheongbuk-do,64.79672,61.409794,64.48597
3,Chungcheongnam-do,67.772736,61.80054,64.07353
3,Daejeon,61.22444,59.54934,61.452404
3,Gangwon-do,61.440723,66.25305,58.632645
3,Gyeonggi-do,60.428238,64.454254,58.058125
3,Gyeongsangbuk-do,64.48989,65.358604,64.62228
3,Gyeongsangnam-do,64.402954,67.641235,64.068855
3,Incheon,64.534096,67.698395,60.57568
3,Jeju,68.72037,70.40221,66.78138
3,Jeollabuk-do,67.25405,67.14453,64.67263
3,Jeollanam-do,69.679924,70.0823,65.90451
3,Ulsan,61.94568,62.902786,55.74744
1,Busan,50.87334,64.37863,50.84525
1,Chungcheongbuk-do,58.84945,66.69295,59.802593
1,Chungcheongnam-do,68.07034,68.2325,66.44099
1,Daejeon,54.73304,53.351006,55.784184
1,Gangwon-do,61.269672,68.96584,59.465416
1,Gyeonggi-do,63.467236,61.95421,62.97765
1,Gyeongsangbuk-do,60.471466,69.52293,59.254
1,Gyeongsangnam-do,60.489716,77.8164,59.28334
1,Incheon,71.52681,64.13328,66.96881
1,Jeju,66.570435,64.58134,65.29444
1,Jeollabuk-do,64.69113,65.92381,64.72312
1,Jeollanam-do,67.68288,67.87084,66.56326
1,Ulsan,60.507095,63.267097,54.337402
2,Busan,58.536713,67.61153,57.220646
2,Chungcheongbuk-do,60.389317,62.892735,60.385387
2,Chungcheongnam-do,65.94444,64.32728,62.30386
2,Daejeon,56.337463,59.859756,57.35715
2,Gangwon-do,61.41843,66.283966,59.623707
2,Gyeonggi-do,59.413353,62.653988,57.705673
2,Gyeongsangbuk-do,62.853962,65.80161,61.613884
2,Gyeongsangnam-do,62.46711,65.507385,62.34236
2,Incheon,64.66627,58.783813,59.20004
2,Jeju,64.73061,66.048294,63.64115
2,Jeollabuk-do,64.175964,62.51233,63.641033
2,Jeollanam-do,68.38811,66.931274,64.31861
2,Ulsan,62.89099,61.910057,55.85177
3,Busan,64.10777,71.52058,62.498703
3,Chungcheongbuk-do,62.261044,67.51338,63.539043
3,Chungcheongnam-do,69.09066,68.5998,65.775215
3,Daejeon,62.41643,52.859985,64.2691
3,Gangwon-do,61.909542,70.40827,60.61737
3,Gyeonggi-do,62.64162,68.07612,64.19558
3,Gyeongsangbuk-do,63.985065,70.817924,62.450016
3,Gyeongsangnam-do,65.13202,75.366646,64.12416
3,Incheon,69.10698,79.19926,67.04764
3,Jeju,65.22204,71.368904,63.674675
3,Jeollabuk-do,64.970985,65.12523,63.99802
3,Jeollanam-do,66.594734,75.567024,64.193794
3,Ulsan,66.13185,71.71239,61.606064
1,Busan,61.054466,67.61153,58.501034
1,Chungcheongbuk-do,59.023315,57.112648,59.17424
1,Chungcheongnam-do,65.128265,58.908283,62.099606
1,Daejeon,55.806454,54.888645,55.336666
1,Gangwon-do,60.00398,66.78841,59.623707
1,Gyeonggi-do,56.553314,61.766228,56.88741
1,Gyeongsangbuk-do,64.09057,65.344734,60.823734
1,Gyeongsangnam-do,64.639786,67.128525,63.544525
1,Incheon,65.47646,61.39269,61.22487
1,Jeju,65.915215,65.692,63.64115
1,Jeollabuk-do,63.397484,62.54738,60.963142
1,Jeollanam-do,69.11612,67.368004,64.46874
1,Ulsan,62.53724,61.910057,55.744915
2,Busan,64.18536,72.083305,62.976376
2,Chungcheongbuk-do,61.925426,67.3871,65.484604
2,Chungcheongnam-do,75.367455,77.28412,72.43651
2,Daejeon,60.682842,57.854614,64.42244
2,Gangwon-do,60.453278,70.95708,62.42747
2,Gyeonggi-do,59.109577,69.72255,61.260128
2,Gyeongsangbuk-do,67.24596,72.49315,68.47503
2,Gyeongsangnam-do,69.533005,77.17656,71.039696
2,Incheon,66.53179,79.807884,64.30729
2,Jeju,62.652855,71.42932,64.34758
2,Jeollabuk-do,69.98299,68.95604,70.67541
2,Jeollanam-do,69.966125,73.088066,68.03874
2,Ulsan,68.679886,71.51078,64.43145
3,Busan,59.80396,64.389404,59.30976
3,Chungcheongbuk-do,66.18804,79.27505,66.63171
3,Chungcheongnam-do,75.58674,86.517685,72.71
3,Daejeon,63.265175,55.791283,64.60768
3,Gangwon-do,67.325745,75.17269,69.15241
3,Gyeonggi-do,67.972885,79.455696,68.97041
3,Gyeongsangbuk-do,68.02088,72.82205,70.02746
3,Gyeongsangnam-do,69.78004,90.39401,71.50134
3,Incheon,70.611626,84.170204,68.91076
3,Jeju,57.719707,61.42819,56.947536
3,Jeollabuk-do,68.47799,73.55349,69.15479
3,Jeollanam-do,67.768005,70.48329,69.58761
3,Ulsan,65.20414,66.4543,59.52684
1,Busan,64.63272,72.05228,63.71712
1,Chungcheongbuk-do,59.76684,66.25598,62.281635
1,Chungcheongnam-do,70.41856,67.58959,69.365074
1,Daejeon,59.944927,56.785225,64.16208
1,Gangwon-do,61.72901,71.20739,61.034096
1,Gyeonggi-do,57.50819,61.9817,61.655365
1,Gyeongsangbuk-do,67.13234,71.28109,69.25942
1,Gyeongsangnam-do,68.34297,76.83044,67.89044
1,Incheon,66.588326,60.93752,64.70599
1,Jeju,62.537804,68.8952,63.51491
1,Jeollabuk-do,69.73205,68.85857,68.79195
1,Jeollanam-do,71.6828,70.65354,71.048416
1,Ulsan,68.34424,71.95388,63.518234
2,Busan,56.431778,60.365887,55.28624
2,Chungcheongbuk-do,77.37807,86.4691,80.114265
2,Chungcheongnam-do,67.41007,80.81129,67.614555
2,Daejeon,64.672676,48.635826,67.86977
2,Gangwon-do,63.769756,70.17145,66.56088
2,Gyeonggi-do,62.525703,66.49332,64.337395
2,Gyeongsangbuk-do,76.16091,75.2636,80.09899
2,Gyeongsangnam-do,76.91491,93.38075,80.47183
2,Incheon,65.60012,75.72085,66.6383
2,Jeju,65.90691,68.3374,70.18185
2,Jeollabuk-do,71.24621,77.328606,69.65239
2,Jeollanam-do,69.96147,74.75562,69.31885
2,Ulsan,65.260086,68.74008,56.979267
3,Busan,60.70872,70.75103,58.16215
3,Chungcheongbuk-do,78.14945,102.97917,81.073364
3,Chungcheongnam-do,87.29911,86.954895,87.462456
3,Daejeon,73.939354,66.04154,75.16192
3,Gangwon-do,71.57929,80.8255,74.41012
3,Gyeonggi-do,74.23256,83.99879,77.03183
3,Gyeongsangbuk-do,83.407104,106.08387,87.223335
3,Gyeongsangnam-do,87.17882,107.06758,89.492935
3,Incheon,81.16587,103.6399,80.4464
3,Jeju,55.373127,63.706547,53.934055
3,Jeollabuk-do,88.69522,81.29351,88.672066
3,Jeollanam-do,77.41334,80.405846,76.78964
3,Ulsan,65.82418,69.24742,57.61397
1,Busan,59.748795,61.14869,56.995228
1,Chungcheongbuk-do,72.78949,81.19155,77.136116
1,Chungcheongnam-do,74.27004,78.07751,73.56168
1,Daejeon,69.963196,63.018784,73.88073
1,Gangwon-do,66.00377,73.59246,69.56335
1,Gyeonggi-do,64.278175,67.504715,68.024
1,Gyeongsangbuk-do,70.84483,76.541504,74.92981
1,Gyeongsangnam-do,72.820015,89.89056,76.56334
1,Incheon,67.09902,75.74229,67.87179
1,Jeju,57.748085,60.1756,57.23717
1,Jeollabuk-do,77.53978,75.94911,76.69123
1,Jeollanam-do,68.26527,71.53486,69.64767
1,Ulsan,64.35482,66.96121,57.43194
2,Busan,52.64065,66.40348,49.909412
2,Chungcheongbuk-do,84.798454,109.0236,86.34259
2,Chungcheongnam-do,91.80761,95.74236,92.441795
2,Daejeon,80.51622,73.80375,83.19225
2,Gangwon-do,75.25392,83.68845,78.34871
2,Gyeonggi-do,90.87197,96.24947,94.40559
2,Gyeongsangbuk-do,77.64282,104.99169,80.41721
2,Gyeongsangnam-do,65.60069,90.1411,66.41031
2,Incheon,80.356186,102.42498,79.88573
2,Jeju,60.39929,68.42782,58.52401
2,Jeollabuk-do,85.13579,89.24408,85.89872
2,Jeollanam-do,64.95074,71.71201,63.226753
2,Ulsan,64.239975,67.93781,56.30436
3,Busan,60.919548,71.88276,58.386356
3,Chungcheongbuk-do,60.453495,77.25265,61.46884
3,Chungcheongnam-do,77.15838,70.71411,73.619255
3,Daejeon,57.381073,56.37572,57.73519
3,Gangwon-do,77.96221,76.68957,79.67602
3,Gyeonggi-do,74.74236,59.05023,76.5134
3,Gyeongsangbuk-do,73.77018,96.78128,74.30664
3,Gyeongsangnam-do,72.18836,85.39906,73.5726
3,Incheon,79.10256,76.24698,76.69364
3,Jeju,61.91813,77.68457,60.12861
3,Jeollabuk-do,67.60639,82.05486,67.47908
3,Jeollanam-do,69.97828,80.66703,69.55131
3,Ulsan,70.35751,79.0629,63.914753
1,Busan,59.955715,68.09005,59.277527
1,Chungcheongbuk-do,83.03504,102.320724,87.242905
1,Chungcheongnam-do,95.510864,95.02442,96.9035
1,Daejeon,81.687454,75.571205,86.60268
1,Gangwon-do,76.466774,84.588554,79.32428
1,Gyeonggi-do,91.7088,89.960915,95.13712
1,Gyeongsangbuk-do,76.422226,99.49954,78.528885
1,Gyeongsangnam-do,73.957756,95.08893,75.45962
1,Incheon,80.66804,102.97996,81.71701
1,Jeju,58.00869,66.70858,55.890556
1,Jeollabuk-do,82.75485,86.94743,83.56087
1,Jeollanam-do,60.97743,68.26177,61.300545
1,Ulsan,64.0235,67.93781,58.844387
2,Busan,57.05499,70.78409,56.392548
2,Chungcheongbuk-do,59.183285,73.04581,59.863903
2,Chungcheongnam-do,73.046,72.34312,71.19943
2,Daejeon,59.863506,58.182663,61.502968
2,Gangwon-do,83.395935,81.66422,87.01443
2,Gyeonggi-do,73.98479,66.90454,76.440994
2,Gyeongsangbuk-do,71.429565,93.25512,73.938515
2,Gyeongsangnam-do,70.509346,85.33215,70.99774
2,Incheon,75.058205,71.17604,75.839386
2,Jeju,58.2917,71.614685,55.98636
2,Jeollabuk-do,64.09813,76.84796,63.03208
2,Jeollanam-do,66.288284,81.195656,67.00512
2,Ulsan,64.54266,74.1284,60.21662
3,Busan,55.78234,55.64319,54.572334
3,Chungcheongbuk-do,62.430313,69.61835,66.04483
3,Chungcheongnam-do,69.47226,80.41422,69.178795
3,Daejeon,59.024906,63.773834,60.68612
3,Gangwon-do,57.030746,63.065304,59.10852
3,Gyeonggi-do,61.56521,71.81332,64.38462
3,Gyeongsangbuk-do,54.794548,59.175327,56.304024
3,Gyeongsangnam-do,65.14213,70.06581,63.228725
3,Incheon,58.240738,54.307514,56.341103
3,Jeju,75.29703,80.10466,74.82198
3,Jeollabuk-do,71.28103,85.12248,71.36215
3,Jeollanam-do,70.77748,88.39335,70.78957
3,Ulsan,58.906948,50.858795,52.97947
1,Busan,56.067883,70.75414,56.31578
1,Chungcheongbuk-do,59.47854,72.665665,61.184414
1,Chungcheongnam-do,74.43291,67.834,71.06442
1,Daejeon,53.31727,55.366344,55.844105
1,Gangwon-do,84.04526,77.03984,86.34505
1,Gyeonggi-do,73.58058,55.800602,75.54139
1,Gyeongsangbuk-do,68.91038,94.616714,72.15703
1,Gyeongsangnam-do,67.06257,84.35848,68.97213
1,Incheon,75.06701,71.344284,73.978874
1,Jeju,59.344357,72.3982,56.559277
1,Jeollabuk-do,68.050354,70.10193,69.46048
1,Jeollanam-do,69.00254,72.93392,69.75512
1,Ulsan,61.84811,73.92582,58.02138
2,Busan,50.645332,51.669582,51.8044
2,Chungcheongbuk-do,59.9039,66.57694,63.66267
2,Chungcheongnam-do,61.02447,80.39801,63.454666
2,Daejeon,58.245876,64.94967,61.519318
2,Gangwon-do,56.273514,62.08404,57.830418
2,Gyeonggi-do,58.266914,68.51417,61.223366
2,Gyeongsangbuk-do,55.44376,59.099125,56.82338
2,Gyeongsangnam-do,63.344673,72.34819,64.38008
2,Incheon,56.861073,53.182594,56.192963
2,Jeju,71.81649,81.86725,69.304886
2,Jeollabuk-do,74.19267,86.58378,74.85808
2,Jeollanam-do,74.187386,78.64427,74.91354
2,Ulsan,53.339954,49.392376,51.699764
3,Busan,50.30481,51.22119,52.144897
3,Chungcheongbuk-do,53.4708,52.574768,55.123566
3,Chungcheongnam-do,55.750816,55.69652,56.099445
3,Daejeon,49.182594,51.176826,53.646137
3,Gangwon-do,55.9592,61.04891,57.465183
3,Gyeonggi-do,51.96154,67.39208,54.809635
3,Gyeongsangbuk-do,52.178883,53.065098,54.76599
3,Gyeongsangnam-do,57.131577,55.297897,59.01464
3,Incheon,50.848145,67.12367,52.089653
3,Jeju,55.579025,51.436882,53.961872
3,Jeollabuk-do,58.2752,58.3221,59.611595
3,Jeollanam-do,62.931015,58.971695,63.560143
3,Ulsan,54.488968,49.443798,52.22685
1,Busan,48.665936,51.669582,50.898872
1,Chungcheongbuk-do,60.739685,65.38884,62.485493
1,Chungcheongnam-do,61.062122,79.365135,62.136124
1,Daejeon,58.657593,64.19659,61.117836
1,Gangwon-do,56.926823,62.8879,59.530796
1,Gyeonggi-do,59.259098,68.79721,62.804348
1,Gyeongsangbuk-do,56.645756,57.891186,57.041145
1,Gyeongsangnam-do,64.36001,72.34819,65.493385
1,Incheon,58.73689,51.783077,55.948505
1,Jeju,71.946396,81.53217,69.537025
1,Jeollabuk-do,70.81673,79.187706,71.53311
1,Jeollanam-do,76.07607,82.16853,76.48465
1,Ulsan,53.194984,48.178093,51.383305
2,Busan,48.900185,50.86236,51.804176
2,Chungcheongbuk-do,54.399113,52.696228,55.44081
2,Chungcheongnam-do,59.067165,52.597904,57.322937
2,Daejeon,50.98746,51.763172,54.048096
2,Gangwon-do,52.804993,58.00126,56.073486
2,Gyeonggi-do,50.053246,60.287872,52.41465
2,Gyeongsangbuk-do,51.626408,52.746784,54.04201
2,Gyeongsangnam-do,56.56167,55.822365,58.24511
2,Incheon,53.03495,52.55828,52.302666
2,Jeju,56.31571,51.256943,54.396862
2,Jeollabuk-do,61.315395,57.98513,61.44695
2,Jeollanam-do,65.775986,61.77536,65.426605
2,Ulsan,52.83747,48.884007,51.943672
3,Busan,48.03787,52.55,51.778767
3,Chungcheongbuk-do,54.676662,60.83922,59.223217
3,Chungcheongnam-do,57.014133,63.561363,57.405464
3,Daejeon,49.885944,58.29673,56.3484
3,Gangwon-do,55.767715,61.185955,58.790184
3,Gyeonggi-do,54.870552,67.21343,59.217163
3,Gyeongsangbuk-do,53.599564,59.493935,57.99668
3,Gyeongsangnam-do,52.585003,61.684116,56.495857
