day,province,Pred,Reanalysis,Forecast
3,Gyeonggi-do,45.957176,46.510765,50.659576
3,Gyeongsangbuk-do,44.57085,51.33337,47.77836
3,Gyeongsangnam-do,46.507362,52.699223,50.448036
3,Incheon,48.44549,56.751225,52.881756
3,Jeju,48.156624,50.387295,52.423553
3,Jeollabuk-do,47.599934,48.345154,52.02968
3,Jeollanam-do,49.004387,53.668552,53.753483
3,Ulsan,43.162643,52.033543,44.157497
1,Busan,53.509663,56.984318,55.481354
1,Chungcheongbuk-do,47.938526,47.33662,52.51474
1,Chungcheongnam-do,45.849754,48.25556,49.103615
1,Daejeon,38.761208,44.27236,44.787743
1,Gangwon-do,59.73103,63.474194,63.77574
1,Gyeonggi-do,44.29996,48.874275,47.872673
1,Gyeongsangbuk-do,61.35845,68.78878,65.639725
1,Gyeongsangnam-do,55.35444,65.58114,58.350082
1,Incheon,45.716682,48.501118,48.83732
1,Jeju,57.079777,64.291306,59.47711
1,Jeollabuk-do,45.989117,46.797665,49.851097
1,Jeollanam-do,56.54552,66.45068,59.249504
1,Ulsan,57.13599,58.119205,56.881447
2,Busan,45.790295,63.103058,49.552715
2,Chungcheongbuk-do,45.821587,50.386917,50.855812
2,Chungcheongnam-do,48.629745,51.667866,53.24856
2,Daejeon,41.394085,46.716274,47.28227
2,Gangwon-do,46.6685,54.39465,50.094078
2,Gyeonggi-do,46.771786,47.133175,50.90878
2,Gyeongsangbuk-do,46.63955,50.900906,48.388634
2,Gyeongsangnam-do,47.777237,57.769447,51.801105
2,Incheon,50.302902,51.0429,53.762028
2,Jeju,48.485577,49.868145,52.73721
2,Jeollabuk-do,48.312473,50.379955,51.697243
2,Jeollanam-do,49.224007,56.21857,54.177143
2,Ulsan,43.993732,55.595634,45.278893
3,Busan,47.73071,60.109093,50.361546
3,Chungcheongbuk-do,51.51304,56.38293,55.461376
3,Chungcheongnam-do,51.259823,54.23464,55.434372
3,Daejeon,48.96579,51.28721,54.12967
3,Gangwon-do,50.725777,57.620487,54.658596
3,Gyeonggi-do,46.99642,51.311466,52.883713
3,Gyeongsangbuk-do,51.515236,57.052776,56.026844
3,Gyeongsangnam-do,49.800697,57.931347,54.23163
3,Incheon,51.270893,53.15348,54.038532
3,Jeju,51.12931,49.700493,54.197372
3,Jeollabuk-do,51.34297,56.79244,54.84892
3,Jeollanam-do,52.078033,57.558933,54.612667
3,Ulsan,49.47824,60.403214,51.235516
1,Busan,42.465168,52.04608,44.870796
1,Chungcheongbuk-do,47.186172,50.874313,51.343204
1,Chungcheongnam-do,48.26591,50.441162,53.20112
1,Daejeon,44.16786,47.36528,47.931274
1,Gangwon-do,46.65168,50.320633,50.60562
1,Gyeonggi-do,47.082428,47.033966,50.97173
1,Gyeongsangbuk-do,46.70453,49.82387,49.045284
1,Gyeongsangnam-do,48.53562,55.4147,51.89373
1,Incheon,50.22349,47.867035,53.87767
1,Jeju,48.8212,49.9343,52.827938
1,Jeollabuk-do,47.50509,50.847706,51.57847
1,Jeollanam-do,50.031433,53.02599,53.77271
1,Ulsan,42.985664,51.71012,44.199898
2,Busan,46.097637,54.083706,48.809395
2,Chungcheongbuk-do,52.38539,59.452873,57.06653
2,Chungcheongnam-do,51.694412,55.446747,55.83746
2,Daejeon,49.907623,52.32575,55.09984
2,Gangwon-do,50.094627,54.576168,56.591206
2,Gyeonggi-do,49.41157,51.71088,55.33639
2,Gyeongsangbuk-do,51.94945,57.54296,57.295822
2,Gyeongsangnam-do,51.621265,59.860252,55.877766
2,Incheon,53.198444,52.29474,55.411236
2,Jeju,50.73882,49.66155,53.66457
2,Jeollabuk-do,50.775803,57.771893,55.342484
2,Jeollanam-do,51.492054,57.39581,54.28774
2,Ulsan,50.858425,53.196407,51.153362
3,Busan,45.52506,46.156696,47.363007
3,Chungcheongbuk-do,54.246124,56.721306,58.31345
3,Chungcheongnam-do,53.53465,54.059406,57.276363
3,Daejeon,51.22183,50.50736,55.016575
3,Gangwon-do,54.983196,51.830418,59.44226
3,Gyeonggi-do,48.29748,51.951824,52.46525
3,Gyeongsangbuk-do,55.318615,55.914318,59.946617
3,Gyeongsangnam-do,52.017136,54.290886,55.898727
3,Incheon,47.34137,57.490253,50.185284
3,Jeju,50.786297,48.28166,53.45286
3,Jeollabuk-do,54.095978,54.446175,57.644257
3,Jeollanam-do,53.121334,59.7623,54.78347
3,Ulsan,50.548687,46.643,50.292847
1,Busan,47.56116,54.567234,51.019886
1,Chungcheongbuk-do,50.286873,57.70893,56.07523
1,Chungcheongnam-do,50.224144,54.49362,54.733696
1,Daejeon,47.472286,50.674118,53.448208
1,Gangwon-do,47.85046,54.29799,54.472286
1,Gyeonggi-do,46.69462,50.18682,52.785664
1,Gyeongsangbuk-do,49.76491,57.097355,56.609726
1,Gyeongsangnam-do,49.95815,57.355816,55.83379
1,Incheon,50.752075,53.453262,53.853333
1,Jeju,49.736515,49.66155,54.079662
1,Jeollabuk-do,50.191307,57.215866,54.74662
1,Jeollanam-do,52.03968,56.280903,55.24632
1,Ulsan,51.17439,53.755142,52.670177
2,Busan,45.953487,47.3348,49.456787
2,Chungcheongbuk-do,53.657776,56.81533,58.155117
2,Chungcheongnam-do,51.663486,58.045216,55.46618
2,Daejeon,48.13019,49.10072,53.446526
2,Gangwon-do,53.39318,53.85018,58.8381
2,Gyeonggi-do,47.64575,57.157562,51.942905
2,Gyeongsangbuk-do,53.86647,55.918114,59.597042
2,Gyeongsangnam-do,52.55882,56.016724,57.582523
2,Incheon,46.674156,60.51861,49.411022
2,Jeju,50.44038,48.291958,53.82158
2,Jeollabuk-do,53.2988,54.811737,57.568844
2,Jeollanam-do,53.00001,60.562855,55.333138
2,Ulsan,50.370945,49.57684,50.97392
3,Busan,42.587788,45.3229,45.711147
3,Chungcheongbuk-do,42.209827,41.72608,46.4959
3,Chungcheongnam-do,48.415634,48.085182,52.463047
3,Daejeon,36.724083,39.22097,40.71821
3,Gangwon-do,43.670273,44.129707,48.897537
3,Gyeonggi-do,43.792778,44.460533,47.848904
3,Gyeongsangbuk-do,45.137917,47.11316,48.441086
3,Gyeongsangnam-do,46.41356,48.558044,50.546684
3,Incheon,48.18131,53.28534,53.074398
3,Jeju,47.471382,47.529015,51.23433
3,Jeollabuk-do,45.609093,43.57736,49.26808
3,Jeollanam-do,46.3921,48.9522,49.973167
3,Ulsan,47.211563,48.370937,48.332172
1,Busan,47.42146,48.60802,51.992157
1,Chungcheongbuk-do,53.67075,55.618805,58.755024
1,Chungcheongnam-do,54.177963,58.607616,57.614365
1,Daejeon,50.065422,49.67465,54.686867
1,Gangwon-do,54.662758,59.303825,59.758396
1,Gyeonggi-do,51.054283,61.604877,53.81383
1,Gyeongsangbuk-do,54.11677,56.316513,59.540607
1,Gyeongsangnam-do,52.455776,54.682423,57.38434
1,Incheon,48.378857,60.709583,49.411022
1,Jeju,50.3724,48.291958,53.82158
1,Jeollabuk-do,52.734066,53.976868,57.42437
1,Jeollanam-do,54.02931,60.04727,55.794704
1,Ulsan,50.893684,49.57684,53.55004
2,Busan,41.47248,47.124626,44.779667
2,Chungcheongbuk-do,42.883785,41.955383,46.178104
2,Chungcheongnam-do,52.5848,47.738968,53.911194
2,Daejeon,37.210907,38.44302,40.688786
2,Gangwon-do,44.18585,45.849934,49.038216
2,Gyeonggi-do,45.782543,45.869743,48.019028
2,Gyeongsangbuk-do,43.819042,48.53228,48.966297
2,Gyeongsangnam-do,47.025276,48.62872,50.846848
2,Incheon,51.47409,45.74345,52.799927
2,Jeju,52.07289,50.746586,55.611794
2,Jeollabuk-do,44.85777,43.65588,49.00126
2,Jeollanam-do,48.094875,50.207867,52.249756
2,Ulsan,44.653107,47.504345,47.69904
3,Busan,43.67918,46.919422,44.928753
3,Chungcheongbuk-do,45.919037,49.026554,43.53226
3,Chungcheongnam-do,45.069775,47.73292,44.249672
3,Daejeon,38.07955,42.19364,39.640877
3,Gangwon-do,51.069378,49.009754,49.543564
3,Gyeonggi-do,43.967857,45.726315,45.686127
3,Gyeongsangbuk-do,47.728565,49.55779,48.160904
3,Gyeongsangnam-do,48.97319,48.83977,49.93506
3,Incheon,45.22105,48.528225,47.343906
3,Jeju,49.678635,49.830326,53.395405
3,Jeollabuk-do,46.68447,53.88621,44.727306
3,Jeollanam-do,50.472973,54.171223,52.96219
3,Ulsan,48.20556,47.27398,46.710903
1,Busan,42.92842,47.298935,47.617634
1,Chungcheongbuk-do,42.726078,41.955383,46.54177
1,Chungcheongnam-do,52.609165,47.586197,54.77152
1,Daejeon,38.0049,38.253975,40.688786
1,Gangwon-do,46.54139,45.73932,49.572693
1,Gyeonggi-do,45.928944,45.218937,47.966915
1,Gyeongsangbuk-do,45.9346,48.38486,50.4299
1,Gyeongsangnam-do,46.784634,48.772552,52.059723
1,Incheon,51.83176,46.091774,54.328407
1,Jeju,52.89522,51.014313,57.15884
1,Jeollabuk-do,45.14338,43.366814,48.83176
1,Jeollanam-do,50.08437,47.55155,51.97512
1,Ulsan,46.005135,48.51141,48.38526
2,Busan,43.606842,44.542267,42.74016
2,Chungcheongbuk-do,45.2675,47.96796,44.10043
2,Chungcheongnam-do,47.65847,48.760597,47.86011
2,Daejeon,40.207554,45.3871,40.33213
2,Gangwon-do,50.178154,49.195522,50.784424
2,Gyeonggi-do,49.10897,48.25311,49.643635
2,Gyeongsangbuk-do,48.519592,52.066196,49.077816
2,Gyeongsangnam-do,47.26281,47.91866,46.855614
2,Incheon,48.59325,49.93968,50.024426
2,Jeju,47.680557,52.09771,52.28972
2,Jeollabuk-do,45.089443,50.031395,44.691147
2,Jeollanam-do,45.696106,52.825924,48.784733
2,Ulsan,49.057377,44.48338,45.50986
3,Busan,49.144028,54.95795,47.74807
3,Chungcheongbuk-do,51.336426,59.85153,48.441425
3,Chungcheongnam-do,57.690804,67.4935,47.506794
3,Daejeon,44.61246,63.687347,44.789997
3,Gangwon-do,53.142403,60.769444,52.540886
3,Gyeonggi-do,48.20747,59.37186,45.694553
3,Gyeongsangbuk-do,53.793007,62.847427,53.780296
3,Gyeongsangnam-do,60.858383,65.7271,54.554264
3,Incheon,50.979515,66.31582,44.69083
3,Jeju,61.155045,64.63877,54.08153
3,Jeollabuk-do,57.15891,64.14412,50.703392
3,Jeollanam-do,58.069004,66.70953,52.498016
3,Ulsan,49.644276,59.563854,46.18575
1,Busan,44.439804,44.542267,43.83113
1,Chungcheongbuk-do,45.123337,45.163548,47.26317
1,Chungcheongnam-do,45.55758,47.25832,45.641197
1,Daejeon,40.00332,43.823215,42.200966
1,Gangwon-do,51.316658,49.840984,50.0464
1,Gyeonggi-do,47.661842,47.168774,48.501354
1,Gyeongsangbuk-do,47.774643,51.028107,48.183792
1,Gyeongsangnam-do,48.478233,46.709007,47.428043
1,Incheon,47.80618,47.76008,48.978256
1,Jeju,47.26628,48.94237,50.849915
1,Jeollabuk-do,44.861847,47.337055,46.7285
1,Jeollanam-do,50.622635,49.102222,51.38334
1,Ulsan,50.363342,44.48338,45.667843
2,Busan,47.65201,53.477543,44.55141
2,Chungcheongbuk-do,54.92393,60.772865,48.42368
2,Chungcheongnam-do,53.30074,63.97923,49.47232
2,Daejeon,47.12756,64.49087,43.454792
2,Gangwon-do,53.388134,60.258644,51.76476
2,Gyeonggi-do,48.902473,59.899532,46.22222
2,Gyeongsangbuk-do,52.572567,63.766487,51.03242
2,Gyeongsangnam-do,59.21466,60.149902,53.26909
2,Incheon,50.748825,59.575382,45.915287
2,Jeju,59.925396,61.536594,55.856472
2,Jeollabuk-do,57.52279,67.664444,49.873104
2,Jeollanam-do,58.932022,65.936584,54.79608
2,Ulsan,51.025623,56.80272,45.90623
3,Busan,52.1636,74.79457,46.41186
3,Chungcheongbuk-do,61.44483,64.59232,57.665344
3,Chungcheongnam-do,63.673786,69.758766,58.200523
3,Daejeon,57.720276,73.69423,51.79871
3,Gangwon-do,58.72135,68.680016,53.4367
3,Gyeonggi-do,55.051792,75.2387,48.47592
3,Gyeongsangbuk-do,60.967735,71.86924,58.129246
3,Gyeongsangnam-do,64.47143,79.44731,60.83618
3,Incheon,67.90873,70.43212,61.62868
3,Jeju,65.5213,71.37095,61.35214
3,Jeollabuk-do,65.17263,72.04023,59.02028
3,Jeollanam-do,67.10192,77.2804,60.998676
3,Ulsan,60.116177,70.86083,53.040707
1,Busan,50.06982,53.093334,46.638012
1,Chungcheongbuk-do,50.765614,57.536728,47.853973
1,Chungcheongnam-do,55.563595,59.211037,50.21262
1,Daejeon,45.11836,60.87085,41.05877
1,Gangwon-do,53.443077,60.946873,51.099003
1,Gyeonggi-do,49.66959,59.74127,47.828617
1,Gyeongsangbuk-do,55.09964,63.266216,50.258736
1,Gyeongsangnam-do,61.122017,61.51801,53.908
1,Incheon,53.37967,57.556873,47.849773
1,Jeju,61.481167,61.986847,55.92114
1,Jeollabuk-do,54.57705,60.79143,49.773033
1,Jeollanam-do,58.254936,64.03132,55.111668
1,Ulsan,52.359135,58.963486,46.14239
2,Busan,61.491432,89.311165,56.39143
2,Chungcheongbuk-do,62.093708,61.812695,57.213688
2,Chungcheongnam-do,64.34868,65.56766,56.38529
2,Daejeon,52.315933,68.453255,45.68132
2,Gangwon-do,63.216286,66.630516,56.12887
2,Gyeonggi-do,59.183346,74.90027,52.82727
2,Gyeongsangbuk-do,62.425056,69.734245,59.23844
2,Gyeongsangnam-do,67.605644,82.017815,62.9479
2,Incheon,67.047066,68.14633,60.97618
2,Jeju,68.39344,73.96678,63.945293
2,Jeollabuk-do,61.446503,65.2609,56.461945
2,Jeollanam-do,66.44875,73.061295,61.37964
2,Ulsan,61.996864,73.987366,53.575752
3,Busan,66.01271,87.98629,61.25631
3,Chungcheongbuk-do,68.77964,70.26892,68.576805
3,Chungcheongnam-do,68.65438,66.08905,66.466156
3,Daejeon,63.182926,63.198357,62.51647
3,Gangwon-do,66.445076,70.100426,62.306877
3,Gyeonggi-do,60.50375,57.703106,56.371143
3,Gyeongsangbuk-do,69.75293,72.24088,70.41979
3,Gyeongsangnam-do,69.98482,81.31804,69.53732
3,Incheon,67.89984,66.25244,63.433952
3,Jeju,69.05305,71.680855,64.71144
3,Jeollabuk-do,69.65624,67.80727,69.89416
3,Jeollanam-do,71.79144,80.5872,68.28309
3,Ulsan,70.84932,75.150314,64.704704
1,Busan,62.25853,74.503525,55.885307
1,Chungcheongbuk-do,63.750862,64.58765,59.988632
1,Chungcheongnam-do,65.32901,65.07224,59.827744
1,Daejeon,50.585888,67.29262,45.821747
1,Gangwon-do,59.33944,67.95555,53.48351
1,Gyeonggi-do,57.686287,72.751205,50.9291
1,Gyeongsangbuk-do,63.64295,69.852165,60.214325
1,Gyeongsangnam-do,67.177956,73.87862,63.30987
1,Incheon,66.95626,63.432583,61.553207
1,Jeju,66.70833,73.842766,63.01801
1,Jeollabuk-do,65.43104,65.960365,62.35423
1,Jeollanam-do,68.81019,72.52907,63.68211
1,Ulsan,64.86852,74.83244,55.63831
2,Busan,65.13692,75.092705,61.75266
2,Chungcheongbuk-do,69.020386,72.599014,69.668205
2,Chungcheongnam-do,70.40751,66.8161,70.13844
2,Daejeon,63.828728,65.394875,64.29854
2,Gangwon-do,63.08314,71.082375,64.29204
2,Gyeonggi-do,61.809,63.286602,61.087494
2,Gyeongsangbuk-do,68.30435,75.63683,68.96607
2,Gyeongsangnam-do,71.29607,82.88225,70.91513
2,Incheon,67.23104,62.639774,64.90279
2,Jeju,69.14713,72.79906,65.360176
2,Jeollabuk-do,72.86173,71.26899,72.21984
2,Jeollanam-do,73.64538,81.59234,72.68757
2,Ulsan,69.46297,68.14129,64.04966
3,Busan,45.35685,57.71171,45.438965
3,Chungcheongbuk-do,66.91609,68.77632,70.78597
3,Chungcheongnam-do,68.50615,74.71326,70.038345
3,Daejeon,66.675766,65.08569,70.00306
3,Gangwon-do,68.30602,70.84581,71.72109
3,Gyeonggi-do,67.96208,69.099495,71.69585
3,Gyeongsangbuk-do,67.632515,80.73667,71.829735
3,Gyeongsangnam-do,61.47027,68.79382,63.91593
3,Incheon,68.184845,68.41969,70.53984
3,Jeju,51.672035,59.166676,52.46516
3,Jeollabuk-do,67.213615,68.57062,68.431915
3,Jeollanam-do,62.43011,67.42683,63.762753
3,Ulsan,55.32616,61.731026,51.342297
1,Busan,64.08132,75.092705,61.751537
1,Chungcheongbuk-do,68.82267,72.66937,71.08829
1,Chungcheongnam-do,71.39062,65.00747,72.05009
1,Daejeon,68.264336,70.26559,69.16925
1,Gangwon-do,63.48729,70.06898,63.30189
1,Gyeonggi-do,58.992676,59.152496,60.161472
1,Gyeongsangbuk-do,70.261505,74.66029,71.13024
1,Gyeongsangnam-do,70.532364,82.77769,69.95176
1,Incheon,67.30262,58.653145,65.621925
1,Jeju,68.313324,71.97303,64.66102
1,Jeollabuk-do,71.37539,70.55904,72.23209
1,Jeollanam-do,70.22331,81.11834,70.428024
1,Ulsan,69.40211,68.00283,64.04356
2,Busan,63.50936,63.37516,62.671246
2,Chungcheongbuk-do,66.61367,73.86817,69.832886
2,Chungcheongnam-do,72.662056,78.90224,70.32588
2,Daejeon,62.943623,63.424236,67.338295
2,Gangwon-do,67.08264,76.080284,72.345375
2,Gyeonggi-do,64.47325,68.94666,67.12982
2,Gyeongsangbuk-do,71.72683,81.78462,74.16813
2,Gyeongsangnam-do,68.828156,76.215324,73.0443
2,Incheon,71.75053,69.341736,73.15681
2,Jeju,56.572254,60.629784,56.75098
2,Jeollabuk-do,67.757454,75.186516,69.08387
2,Jeollanam-do,72.55623,79.10969,74.09044
2,Ulsan,70.16638,67.01391,67.33096
3,Busan,46.54289,59.994125,47.418663
3,Chungcheongbuk-do,53.56687,67.59357,58.185066
3,Chungcheongnam-do,58.200996,77.9948,62.044834
3,Daejeon,52.757835,63.008278,57.706963
3,Gangwon-do,68.38653,76.1688,71.501274
3,Gyeonggi-do,61.92431,85.825874,66.801544
3,Gyeongsangbuk-do,56.59661,70.24918,57.53416
3,Gyeongsangnam-do,50.04956,64.66906,53.60839
3,Incheon,60.33442,70.86151,62.845894
3,Jeju,48.281845,66.41602,49.501423
3,Jeollabuk-do,53.541706,68.95581,57.472816
3,Jeollanam-do,53.392628,74.772644,58.178364
3,Ulsan,48.563793,62.107525,47.694534
1,Busan,55.861813,55.46508,55.18383
1,Chungcheongbuk-do,67.79198,72.17821,70.11904
1,Chungcheongnam-do,70.54846,75.20469,68.18597
1,Daejeon,65.86991,64.02458,69.80525
1,Gangwon-do,68.60697,73.346504,72.15177
1,Gyeonggi-do,62.467228,66.81091,66.814064
1,Gyeongsangbuk-do,71.71473,82.214455,74.71293
1,Gyeongsangnam-do,69.04466,76.969635,72.209335
1,Incheon,71.74955,56.590878,72.61164
1,Jeju,57.521816,59.125603,56.26457
1,Jeollabuk-do,70.18441,74.51718,69.60542
1,Jeollanam-do,70.99043,77.25196,71.46921
1,Ulsan,63.96526,55.968987,61.070232
2,Busan,46.57873,59.706882,47.131416
2,Chungcheongbuk-do,55.301228,64.92179,59.774616
2,Chungcheongnam-do,58.475586,73.70167,59.56898
2,Daejeon,52.413517,61.22567,56.866367
2,Gangwon-do,64.757614,76.096146,68.55711
2,Gyeonggi-do,58.811466,78.52196,62.050823
2,Gyeongsangbuk-do,53.09684,70.098015,58.89165
2,Gyeongsangnam-do,55.37096,66.165474,58.816162
2,Incheon,64.80027,66.23714,64.94838
2,Jeju,48.281116,61.9339,48.124054
2,Jeollabuk-do,53.157967,67.526375,55.89393
2,Jeollanam-do,52.751274,70.646194,56.238094
2,Ulsan,47.843376,60.03111,45.687294
3,Busan,39.956486,46.06666,43.114044
3,Chungcheongbuk-do,43.079823,66.639656,48.323006
3,Chungcheongnam-do,55.978325,56.67826,54.027462
3,Daejeon,38.043533,62.257877,43.18905
3,Gangwon-do,56.152367,69.578606,56.999283
3,Gyeonggi-do,58.57893,67.292206,58.63605
3,Gyeongsangbuk-do,48.311436,59.10439,53.498844
3,Gyeongsangnam-do,47.610275,57.61216,52.22144
3,Incheon,60.654118,52.248413,58.494957
3,Jeju,53.080956,77.337234,53.01398
3,Jeollabuk-do,46.74007,60.676277,47.235844
3,Jeollanam-do,54.12968,76.74378,52.355217
3,Ulsan,45.77322,50.220512,46.318935
1,Busan,46.50075,59.232914,46.58915
1,Chungcheongbuk-do,58.00989,65.49426,62.15489
1,Chungcheongnam-do,59.191303,74.465576,62.567554
1,Daejeon,55.101284,61.917965,59.012165
1,Gangwon-do,67.559265,77.157646,70.93729
1,Gyeonggi-do,61.818523,77.87884,63.677116
1,Gyeongsangbuk-do,55.556488,71.24944,60.227634
1,Gyeongsangnam-do,51.909225,65.08814,53.927513
1,Incheon,66.393036,60.142437,64.36049
1,Jeju,49.569794,62.491177,48.165977
1,Jeollabuk-do,58.66351,67.95179,59.531235
1,Jeollanam-do,54.78267,70.61743,58.136982
1,Ulsan,47.764538,60.378334,46.160336
2,Busan,43.99855,49.465385,46.512768
2,Chungcheongbuk-do,43.899685,63.187218,47.932575
2,Chungcheongnam-do,53.535484,58.968384,50.359894
2,Daejeon,29.709488,45.526985,34.257782
2,Gangwon-do,61.235455,72.64794,61.80349
2,Gyeonggi-do,63.00713,68.838646,61.846764
2,Gyeongsangbuk-do,54.146423,59.048096,57.82727
2,Gyeongsangnam-do,43.407772,59.243305,46.984253
2,Incheon,56.85691,58.55597,52.98429
2,Jeju,52.41,67.13897,53.265224
2,Jeollabuk-do,45.984623,56.327724,47.040417
2,Jeollanam-do,54.3232,64.82221,53.528763
2,Ulsan,46.910366,50.586544,47.550922
3,Busan,46.738213,51.488922,47.85109
3,Chungcheongbuk-do,45.88345,50.24602,49.37032
3,Chungcheongnam-do,45.489235,49.06163,47.315006
3,Daejeon,43.02416,40.423832,45.92536
3,Gangwon-do,47.4028,54.20026,50.4173
3,Gyeonggi-do,44.175343,53.005856,48.184555
3,Gyeongsangbuk-do,46.84754,51.77633,49.71661
3,Gyeongsangnam-do,50.59979,53.131363,51.30521
3,Incheon,41.580006,50.981693,41.19747
3,Jeju,51.64577,54.56906,53.289227
3,Jeollabuk-do,47.76849,45.177525,49.193302
3,Jeollanam-do,50.80933,57.596638,53.35382
3,Ulsan,49.697033,49.14892,48.21114
1,Busan,40.930424,44.483696,43.734478
1,Chungcheongbuk-do,43.21724,65.5926,48.423355
1,Chungcheongnam-do,58.745354,61.62211,54.924454
1,Daejeon,33.431625,59.85041,39.44377
1,Gangwon-do,61.579174,72.01095,61.80349
1,Gyeonggi-do,63.750656,68.57459,62.875027
1,Gyeongsangbuk-do,54.93148,59.842815,56.443443
1,Gyeongsangnam-do,46.21418,52.908894,51.01733
1,Incheon,62.045918,58.07006,59.09141
1,Jeju,56.163998,69.97843,54.528687
1,Jeollabuk-do,50.904934,59.558865,50.602943
1,Jeollanam-do,56.17285,68.475494,53.75135
1,Ulsan,44.56924,47.47821,45.635777
2,Busan,47.99885,45.599922,48.188976
2,Chungcheongbuk-do,46.700596,50.0343,51.586395
2,Chungcheongnam-do,49.287678,51.014233,49.943184
2,Daejeon,45.010433,42.573326,48.074852
2,Gangwon-do,47.98711,54.75414,51.926437
2,Gyeonggi-do,44.63419,54.462086,49.176304
2,Gyeongsangbuk-do,47.04218,53.859955,50.90611
2,Gyeongsangnam-do,52.934437,51.33508,57.408436
2,Incheon,44.30742,45.216206,42.83612
2,Jeju,52.90026,52.103462,56.11015
2,Jeollabuk-do,49.248108,45.659485,50.72582
2,Jeollanam-do,51.978897,52.29988,53.080143
2,Ulsan,48.6012,44.4158,47.57001
3,Busan,47.767883,47.83919,48.32405
3,Chungcheongbuk-do,55.119717,60.68011,58.86074
3,Chungcheongnam-do,56.757816,61.64636,58.902092
3,Daejeon,53.849026,58.9807,57.75687
3,Gangwon-do,51.503407,56.609676,54.787975
3,Gyeonggi-do,54.860573,71.81397,57.172653
3,Gyeongsangbuk-do,51.538353,59.905655,54.099426
3,Gyeongsangnam-do,55.77972,60.23782,59.274586
3,Incheon,55.284786,58.003986,54.355457
3,Jeju,56.165363,56.95912,53.378536
3,Jeollabuk-do,56.529793,57.011337,58.286854
3,Jeollanam-do,58.542034,67.70731,57.29501
3,Ulsan,48.546707,48.674088,47.18439
1,Busan,46.256073,45.255688,47.139645
1,Chungcheongbuk-do,48.46501,55.649673,52.817482
1,Chungcheongnam-do,47.576027,46.935177,50.26847
1,Daejeon,45.79668,43.078663,51.052006
1,Gangwon-do,48.454315,54.99165,52.11272
1,Gyeonggi-do,49.265644,56.281174,51.933308
1,Gyeongsangbuk-do,46.60866,53.787003,51.208736
1,Gyeongsangnam-do,49.655216,48.40798,52.528015
1,Incheon,44.036274,43.036575,41.709526
1,Jeju,49.904938,49.4187,51.545177
1,Jeollabuk-do,49.2135,44.849514,50.527954
1,Jeollanam-do,51.248432,52.29988,52.151733
1,Ulsan,47.54556,44.4158,46.670902
2,Busan,47.710567,46.75303,47.75093
2,Chungcheongbuk-do,55.359375,59.113583,57.413624
2,Chungcheongnam-do,54.37383,63.92859,54.94779
2,Daejeon,53.08345,54.443527,55.77595
2,Gangwon-do,52.979904,57.59661,55.774914
2,Gyeonggi-do,53.39885,59.210754,56.698364
2,Gyeongsangbuk-do,51.370567,57.96205,53.21667
2,Gyeongsangnam-do,55.852238,59.532562,58.56933
2,Incheon,52.299248,54.384468,49.144146
2,Jeju,53.587204,50.64965,50.707287
2,Jeollabuk-do,54.32821,55.647285,56.10762
2,Jeollanam-do,57.579216,61.367554,55.69214
2,Ulsan,47.618332,45.112267,46.382
3,Busan,43.71989,53.763504,45.243027
3,Chungcheongbuk-do,52.360096,58.983032,53.593082
3,Chungcheongnam-do,51.343166,53.43377,48.7244
3,Daejeon,44.82712,54.090282,45.25239
3,Gangwon-do,54.69614,58.72167,56.08061
3,Gyeonggi-do,49.041943,52.257042,48.66898
3,Gyeongsangbuk-do,57.992847,63.351936,59.8444
3,Gyeongsangnam-do,58.043987,62.966557,59.597996
3,Incheon,52.124214,49.53744,49.786465
3,Jeju,58.96078,55.94252,60.05758
3,Jeollabuk-do,56.4483,59.96628,56.7046
3,Jeollanam-do,61.820953,60.076836,62.120266
3,Ulsan,47.739998,45.35486,45.72871
1,Busan,48.61573,46.88281,47.69227
1,Chungcheongbuk-do,54.582794,58.694576,55.50918
1,Chungcheongnam-do,55.3059,60.892353,54.554966
1,Daejeon,50.96977,49.926495,52.37727
1,Gangwon-do,54.400013,58.45928,55.664078
1,Gyeonggi-do,54.167572,55.03563,55.461742
1,Gyeongsangbuk-do,52.169415,57.98056,53.967716
1,Gyeongsangnam-do,56.378414,58.34458,57.74622
1,Incheon,51.610085,53.71337,50.172215
1,Jeju,53.59931,51.486523,51.131035
1,Jeollabuk-do,54.152023,55.029926,54.933002
1,Jeollanam-do,56.53311,61.09268,55.458466
1,Ulsan,48.647057,44.67343,46.382
2,Busan,45.23048,53.301945,46.937294
2,Chungcheongbuk-do,55.38281,57.956764,56.43716
2,Chungcheongnam-do,52.317513,52.9055,51.056145
2,Daejeon,48.30542,55.186867,47.801334
2,Gangwon-do,57.507004,56.994835,57.929775
2,Gyeonggi-do,52.995335,52.217575,50.943497
2,Gyeongsangbuk-do,57.91262,61.392483,59.655895
2,Gyeongsangnam-do,58.99611,73.72299,59.460007
2,Incheon,54.081707,55.424686,50.242363
2,Jeju,60.026,54.710663,59.767246
2,Jeollabuk-do,56.093742,59.266785,55.817608
2,Jeollanam-do,63.491158,63.145756,61.719337
2,Ulsan,49.145176,45.375183,44.794582
3,Busan,49.22452,54.487198,48.566006
3,Chungcheongbuk-do,64.760185,70.16325,64.405655
3,Chungcheongnam-do,61.7934,66.331276,59.52824
3,Daejeon,53.260223,56.982735,52.856556
3,Gangwon-do,64.072754,64.20202,64.05175
3,Gyeonggi-do,55.991203,62.65015,53.565334
